Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-04-14,Gladiator,2000,https://boxd.it/1N9Fdd,3.5,,,2020-05-30
2021-04-14,Logan,2017,https://boxd.it/1N9FHd,3.5,,,2020-05-30
2021-04-14,Incredibles 2,2018,https://boxd.it/1N9FN1,3.5,,,2020-05-30
2021-04-14,Match Point,2005,https://boxd.it/1N9FY9,3.5,,,2020-05-30
2021-04-14,Ghost Stories,2017,https://boxd.it/1N9Ggx,3.5,,,2020-05-30
2021-04-14,You Were Never Really Here,2017,https://boxd.it/1N9GjB,4,,,2020-05-30
2021-04-14,The Tenant,1976,https://boxd.it/1N9Gzf,3.5,,,2020-05-30
2021-04-14,Red Dragon,2002,https://boxd.it/1N9FzN,3.5,,,2020-05-31
2021-04-14,The Girl with the Dragon Tattoo,2009,https://boxd.it/1N9EI5,4,,,2020-06-01
2021-04-14,Cemetery Man,1994,https://boxd.it/1N9EDT,3.5,,,2020-06-04
2021-04-14,The Girl Who Played with Fire,2009,https://boxd.it/1N9ETH,3,,,2020-06-04
2021-04-14,The Legend of 1900,1998,https://boxd.it/1N9ES5,3.5,,,2020-06-05
2021-04-14,Phenomena,1985,https://boxd.it/1N9GOp,3,,,2020-06-07
2021-04-14,Ted,2012,https://boxd.it/1N9F9l,3,,,2020-06-09
2021-04-14,Baby Driver,2017,https://boxd.it/1N9FTD,4,,,2020-06-09
2021-04-14,The Man Who Knew Too Much,1956,https://boxd.it/1N9Gbn,4,,,2020-06-09
2021-04-14,Twilight,2008,https://boxd.it/1N9EEH,3,,,2020-06-11
2021-04-14,The Twilight Saga: New Moon,2009,https://boxd.it/1N9EVD,2,,,2020-06-11
2021-04-14,The Twilight Saga: Breaking Dawn – Part 1,2011,https://boxd.it/1N9EYx,1.5,,,2020-06-11
2021-04-14,The Twilight Saga: Eclipse,2010,https://boxd.it/1N9EYH,2.5,,,2020-06-11
2021-04-14,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/1N9Fb7,1.5,,,2020-06-11
2021-04-14,Divergent,2014,https://boxd.it/1N9FeZ,2.5,,,2020-06-11
2021-04-14,The Giver,2014,https://boxd.it/1N9G05,2.5,,,2020-06-11
2021-04-14,Sweeney Todd: The Demon Barber of Fleet Street,2007,https://boxd.it/1N9FWd,3.5,,,2020-06-12
2021-04-14,Annihilation,2018,https://boxd.it/1N9Fyv,3.5,,,2020-06-14
2021-04-14,Carrie,2013,https://boxd.it/1N9Fhz,2.5,,,2020-06-18
2021-04-14,Turbo Kid,2015,https://boxd.it/1N9FON,3,,,2020-06-19
2021-04-14,Escape from New York,1981,https://boxd.it/1N9GHX,3.5,,,2020-06-20
2021-04-14,Tetsuo: The Iron Man,1989,https://boxd.it/1N9GUd,4,,,2020-06-20
2021-04-14,Tetsuo II: Body Hammer,1992,https://boxd.it/1N9EAv,3.5,,,2020-06-21
2021-04-14,Guns Akimbo,2019,https://boxd.it/1N9GtB,3.5,,,2020-06-21
2021-04-14,E.T. the Extra-Terrestrial,1982,https://boxd.it/1N9GL1,4,,,2020-06-21
2021-04-14,Battle Royale,2000,https://boxd.it/1N9Fwp,3.5,,,2020-06-25
2021-04-14,Ghostbusters,1984,https://boxd.it/1N9GNL,3.5,,,2020-06-25
2021-04-14,Tetsuo: The Bullet Man,2009,https://boxd.it/1N9EMB,3,,,2020-06-28
2021-04-14,The Girl Who Kicked the Hornet's Nest,2009,https://boxd.it/1N9EZZ,3,,,2020-06-28
2021-04-14,A Rainy Day in New York,2019,https://boxd.it/1N9GvR,3.5,,,2020-06-28
2021-04-14,Spaceballs,1987,https://boxd.it/1N9GSh,2.5,,,2020-06-28
2021-04-14,Source Code,2011,https://boxd.it/1N9GSB,3.5,,,2020-06-28
2021-04-14,Easy Rider,1969,https://boxd.it/1N9Gor,4.5,,,2020-07-01
2021-04-14,Enter the Void,2009,https://boxd.it/1N9EOx,4.5,,,2020-07-04
2021-04-14,Looper,2012,https://boxd.it/1N9EWB,3.5,,,2020-07-05
2021-04-14,Anomalisa,2015,https://boxd.it/1N9FrT,4,,,2020-07-05
2021-04-14,Ted 2,2015,https://boxd.it/1N9FvL,2.5,,,2020-07-05
2021-04-14,Hannibal Rising,2007,https://boxd.it/1N9FP7,2,,,2020-07-05
2021-04-14,The Girl with the Dragon Tattoo,2011,https://boxd.it/1N9F75,4,,,2020-07-06
2021-04-14,Gone with the Wind,1939,https://boxd.it/1N9FDF,4.5,,,2020-07-06
2021-04-14,Halloween,2018,https://boxd.it/1N9F59,3.5,,,2020-07-10
2021-04-14,Halloween,2007,https://boxd.it/1N9FQp,3.5,,,2020-07-12
2021-04-14,The Old Guard,2020,https://boxd.it/1N9GzT,3,,,2020-07-15
2021-04-14,Fast & Furious,2009,https://boxd.it/1N9Evl,3.5,,,2020-07-16
2021-04-14,Fast Five,2011,https://boxd.it/1N9F7z,3.5,,,2020-07-16
2021-04-14,Fast & Furious 6,2013,https://boxd.it/1N9Fgr,3,,,2020-07-16
2021-04-14,The Fast and the Furious,2001,https://boxd.it/1N9Fq7,3.5,,,2020-07-16
2021-04-14,Furious 7,2015,https://boxd.it/1N9FyP,4,,,2020-07-16
2021-04-14,2 Fast 2 Furious,2003,https://boxd.it/1N9FFL,2.5,,,2020-07-16
2021-04-14,The Fate of the Furious,2017,https://boxd.it/1N9G4r,2.5,,,2020-07-16
2021-04-14,The Fast and the Furious: Tokyo Drift,2006,https://boxd.it/1N9G55,3.5,,,2020-07-16
2021-04-14,Paranormal Activity,2007,https://boxd.it/1N9ENp,3,,,2020-07-21
2021-04-14,Paranormal Activity 2,2010,https://boxd.it/1N9F6B,2,,,2020-07-21
2021-04-14,The Wizard of Oz,1939,https://boxd.it/1N9FFB,4,,,2020-07-23
2021-04-14,I Stand Alone,1998,https://boxd.it/1N9F7f,3.5,,,2020-07-24
2021-04-14,The Night of the Hunter,1955,https://boxd.it/1N9G8X,4,,,2020-07-24
2021-04-14,Lost in Translation,2003,https://boxd.it/1N9FIP,4,,,2020-07-26
2021-04-14,ACAB : All Cops Are Bastards,2012,https://boxd.it/1N9Fgh,3.5,,,2020-07-27
2021-04-14,Children of Men,2006,https://boxd.it/1N9FkD,4,,,2020-07-27
2021-04-14,The Shawshank Redemption,1994,https://boxd.it/1N9EGX,4.5,,,2020-07-29
2021-04-14,Scarface,1983,https://boxd.it/1N9GNh,4,,,2020-07-29
2021-04-14,Total Recall,1990,https://boxd.it/1N9EuR,3.5,,,2020-07-31
2021-04-14,The Lost World: Jurassic Park,1997,https://boxd.it/1N9EPv,3.5,,,2020-07-31
2021-04-14,Total Recall,2012,https://boxd.it/1N9F1h,3,,,2020-07-31
2021-04-14,Minority Report,2002,https://boxd.it/1N9Fel,4,,,2020-07-31
2021-04-14,A Knight's Tale,2001,https://boxd.it/1N9FeP,3.5,,,2020-07-31
2021-04-14,Death at a Funeral,2007,https://boxd.it/1N9GEp,3.5,,,2020-07-31
2021-04-14,The NeverEnding Story,1984,https://boxd.it/1N9GPd,3.5,,,2020-07-31
2021-04-14,Predator,1987,https://boxd.it/1N9GRX,3,,,2020-07-31
2021-04-14,Before the Devil Knows You're Dead,2007,https://boxd.it/1N9FAB,4.5,,,2020-08-01
2021-04-14,Lost Highway,1997,https://boxd.it/1N9EKl,4.5,,,2020-08-03
2021-04-14,Star Wars: The Force Awakens,2015,https://boxd.it/1N9FsR,3.5,,,2020-08-03
2021-04-14,Ice Age,2002,https://boxd.it/1N9FwT,3.5,,,2020-08-03
2021-04-14,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/1N9FGf,3.5,,,2020-08-03
2021-04-14,Inside Man,2006,https://boxd.it/1N9G2v,4,,,2020-08-03
2021-04-14,The Pursuit of Happyness,2006,https://boxd.it/1N9G2P,3.5,,,2020-08-03
2021-04-14,Green Book,2018,https://boxd.it/1N9Guf,3.5,,,2020-08-03
2021-04-14,Assault on Precinct 13,1976,https://boxd.it/1N9Gyr,4.5,,,2020-08-03
2021-04-14,Searching,2018,https://boxd.it/1N9GBv,3.5,,,2020-08-03
2021-04-14,Back to the Future Part II,1989,https://boxd.it/1N9GUx,4,,,2020-08-03
2021-04-14,Drag Me to Hell,2009,https://boxd.it/1N9EHr,3,,,2020-08-12
2021-04-14,Terminator Genisys,2015,https://boxd.it/1N9EZl,3,,,2020-08-12
2021-04-14,The Boy,2016,https://boxd.it/1N9FTt,2.5,,,2020-08-12
2021-04-14,Between Two Ferns: The Movie,2019,https://boxd.it/1N9GS7,2.5,,,2020-08-12
2021-04-14,The Dark Knight Rises,2012,https://boxd.it/1N9F0j,4,,,2020-08-14
2021-04-14,Percy Jackson: Sea of Monsters,2013,https://boxd.it/1N9Fft,2,,,2020-08-14
2021-04-14,Project Power,2020,https://boxd.it/1N9GzJ,2.5,,,2020-08-14
2021-04-14,Percy Jackson & the Olympians: The Lightning Thief,2010,https://boxd.it/1N9GHj,2.5,,,2020-08-14
2021-04-14,I Am the Pretty Thing That Lives in the House,2016,https://boxd.it/1N9GdD,3,,,2020-08-25
2021-04-14,Funny Games,2007,https://boxd.it/1N9GGF,3.5,,,2020-08-25
2021-04-14,Gretel & Hansel,2020,https://boxd.it/1N9GQF,3.5,,,2020-08-25
2021-04-14,Argo,2012,https://boxd.it/1N9Ewt,3.5,,,2020-08-26
2021-04-14,Saw III,2006,https://boxd.it/1N9Gaz,2.5,,,2020-08-26
2021-04-14,Inception,2010,https://boxd.it/1N9F0X,4,,,2020-08-27
2021-04-14,Tenet,2020,https://boxd.it/1N9GqR,3.5,,,2020-08-28
2021-04-14,Crawl,2019,https://boxd.it/1N9GJp,3,,,2020-08-28
2021-04-14,8½,1963,https://boxd.it/1N9GhZ,4.5,,,2020-08-30
2021-04-14,The Babysitter,2017,https://boxd.it/1N9FYD,2.5,,,2020-08-31
2021-04-14,Bad Tales,2020,https://boxd.it/1N9GMj,3.5,,,2020-09-02
2021-04-14,I'm Thinking of Ending Things,2020,https://boxd.it/1N9GE5,4.5,,,2020-09-06
2021-04-14,Ask Me If I'm Happy,2000,https://boxd.it/1N9FtF,4,,,2020-09-10
2021-04-14,Boris: The Film,2011,https://boxd.it/1N9FbL,3.5,,,2020-09-19
2021-04-14,Polytechnique,2009,https://boxd.it/1N9EPl,4,,,2020-09-28
2021-04-14,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/1N9Fuj,4.5,,,2020-10-01
2021-04-14,Suburra,2015,https://boxd.it/1N9FUh,3.5,,,2020-10-01
2021-04-14,District 9,2009,https://boxd.it/1N9EIp,4,,,2020-10-03
2021-04-14,Moneyball,2011,https://boxd.it/1N9EST,4,,,2020-10-04
2021-04-14,The Devil All the Time,2020,https://boxd.it/1N9Gyh,4,,,2020-10-11
2021-04-14,War Dogs,2016,https://boxd.it/1N9FjP,3.5,,,2020-10-13
2021-04-14,Insomnia,2002,https://boxd.it/1N9Fyl,3.5,,,2020-10-17
2021-04-14,Terminator: Dark Fate,2019,https://boxd.it/1N9GoB,2.5,,,2020-10-19
2021-04-14,Captain Fantastic,2016,https://boxd.it/1N9FLT,4,,,2020-10-21
2021-04-14,Don't Breathe,2016,https://boxd.it/1N9FXZ,3.5,,,2020-10-21
2021-04-14,Inferno,1980,https://boxd.it/1N9GGP,3.5,,,2020-10-23
2021-04-14,Leatherface,2017,https://boxd.it/1N9Fvr,3,,,2020-10-25
2021-04-14,Happy Death Day,2017,https://boxd.it/1N9Gfp,2.5,,,2020-10-25
2021-04-14,Blood and Black Lace,1964,https://boxd.it/1N9Gkp,4,,,2020-10-25
2021-04-14,Black Christmas,1974,https://boxd.it/1N9Gvn,3.5,,,2020-10-25
2021-04-14,The Rocky Horror Picture Show,1975,https://boxd.it/1N9Gy7,4,,,2020-10-25
2021-04-14,A Nightmare on Elm Street,1984,https://boxd.it/1N9GOf,4.5,,,2020-10-25
2021-04-14,Bāhubali: The Beginning,2015,https://boxd.it/1N9FvB,3.5,,,2020-10-28
2021-04-14,Bāhubali 2: The Conclusion,2017,https://boxd.it/1N9G9L,3.5,,,2020-10-28
2021-04-14,Milk,2008,https://boxd.it/1N9Evv,3.5,,,2020-10-29
2021-04-14,A Single Man,2009,https://boxd.it/1N9EY3,3.5,,,2020-10-29
2021-04-14,The Final Destination,2009,https://boxd.it/1N9EIT,2.5,,,2020-10-30
2021-04-14,Scream,1996,https://boxd.it/1N9EMr,4.5,,,2020-10-30
2021-04-14,I Know What You Did Last Summer,1997,https://boxd.it/1N9EP1,3,,,2020-10-30
2021-04-14,Scream 2,1997,https://boxd.it/1N9EPF,3.5,,,2020-10-30
2021-04-14,Scream 4,2011,https://boxd.it/1N9EVX,3,,,2020-10-30
2021-04-14,I Still Know What You Did Last Summer,1998,https://boxd.it/1N9EXz,2.5,,,2020-10-30
2021-04-14,Final Destination 5,2011,https://boxd.it/1N9F8R,2.5,,,2020-10-30
2021-04-14,Final Destination 2,2003,https://boxd.it/1N9FD1,2.5,,,2020-10-30
2021-04-14,Final Destination 3,2006,https://boxd.it/1N9FXl,3.5,,,2020-10-30
2021-04-14,Sleuth,1972,https://boxd.it/1N9GtV,3.5,,,2020-10-30
2021-04-14,The Others,2001,https://boxd.it/1N9Fp9,3.5,,,2020-10-31
2021-04-14,The Devil's Backbone,2001,https://boxd.it/1N9Fu9,3.5,,,2020-10-31
2021-04-14,1408,2007,https://boxd.it/1N9G2b,3.5,,,2020-10-31
2021-04-14,The Orphanage,2007,https://boxd.it/1N9G5p,3.5,,,2020-10-31
2021-04-14,Faust,1926,https://boxd.it/1N9FbV,4,,,2020-11-13
2021-04-14,Don't Be Bad,2015,https://boxd.it/1N9EKb,4,,,2020-11-17
2021-04-14,Army of Darkness,1992,https://boxd.it/1N9EB9,4,,,2020-11-21
2021-04-14,Evil Dead II,1987,https://boxd.it/1N9GRt,4,,,2020-11-21
2021-04-14,From Russia with Love,1963,https://boxd.it/1N9GiD,3.5,Yes,,2020-11-24
2021-04-14,Mission: Impossible II,2000,https://boxd.it/1N9ESp,2.5,,,2020-12-03
2021-04-14,Mission: Impossible III,2006,https://boxd.it/1N9FEX,4,Yes,,2020-12-06
2021-04-14,Mission: Impossible – Fallout,2018,https://boxd.it/1N9Gb3,4,,,2020-12-12
2021-04-14,Rose Island,2020,https://boxd.it/1N9Ex7,4,,,2020-12-14
2021-04-14,Wrong Turn,2003,https://boxd.it/1N9FBf,2.5,,,2020-12-17
2021-04-14,Wrong Turn 6: Last Resort,2014,https://boxd.it/1N9FNb,2,,,2020-12-17
2021-04-14,High School Musical,2006,https://boxd.it/1N9G7l,3.5,,,2020-12-17
2021-04-14,High School Musical 2,2007,https://boxd.it/1N9GGZ,3,,,2020-12-17
2021-04-14,High School Musical 3: Senior Year,2008,https://boxd.it/1N9GUn,2.5,,,2020-12-17
2021-04-14,The Family Man,2000,https://boxd.it/1N9FnH,3.5,,,2020-12-22
2021-04-14,Mickey's Once Upon a Christmas,1999,https://boxd.it/1N9Frz,4,,,2020-12-22
2021-04-14,Punch-Drunk Love,2002,https://boxd.it/1N9FxH,4,,,2020-12-22
2021-04-14,Winnie the Pooh: A Very Merry Pooh Year,2002,https://boxd.it/1N9FG5,3.5,,,2020-12-22
2021-04-14,Mickey's Twice Upon a Christmas,2004,https://boxd.it/1N9FYX,4,,,2020-12-22
2021-04-14,Mickey's Christmas Carol,1983,https://boxd.it/1N9GMN,4.5,,,2020-12-22
2021-04-14,Soul,2020,https://boxd.it/1N9FAV,4,,,2020-12-27
2021-04-14,Hard Eight,1996,https://boxd.it/1N9EOR,3.5,,,2020-12-28
2021-04-14,Star Wars: The Clone Wars,2008,https://boxd.it/1N9ENT,3,,,2020-12-29
2021-04-14,Better Watch Out,2016,https://boxd.it/1N9G1n,3.5,,,2020-12-30
2021-04-14,After We Collided,2020,https://boxd.it/1N9ExL,1.5,,,2020-12-31
2021-04-14,Die Hard,1988,https://boxd.it/1N9GTT,4,,,2021-01-01
2021-04-14,The Gentlemen,2019,https://boxd.it/1N9GKH,3.5,,,2021-01-02
2021-04-14,The Conversation,1974,https://boxd.it/1N9GvH,4,,,2021-01-04
2021-04-14,The Judge,2014,https://boxd.it/1N9FfX,3.5,,,2021-01-05
2021-04-14,The Nile Hilton Incident,2017,https://boxd.it/1N9GgH,3.5,,,2021-01-05
2021-04-14,The New Mutants,2020,https://boxd.it/1N9G5J,2.5,,,2021-01-06
2021-04-14,Dark Phoenix,2019,https://boxd.it/1N9Gpp,3,,,2021-01-06
2021-11-04,Dark Phoenix,2019,https://boxd.it/2g7upJ,2.5,,,2021-01-06
2021-04-14,Climax,2018,https://boxd.it/1N9GJ5,5,,,2021-01-08
2021-04-14,The Guest Room,2021,https://boxd.it/1N9EZb,3.5,,,2021-01-11
2021-04-14,The Girl in the Fog,2017,https://boxd.it/1N9Gtr,4,,,2021-01-18
2021-04-14,First Man,2018,https://boxd.it/1N9ETd,3.5,,,2021-01-25
2021-04-14,Kong: Skull Island,2017,https://boxd.it/1N9FQf,3.5,,,2021-01-25
2021-04-14,I Can Quit Whenever I Want 3: Ad Honorem,2017,https://boxd.it/1N9Gl3,3.5,,,2021-01-26
2021-04-14,The Other Side of the Wind,2018,https://boxd.it/1N9GtL,4,,,2021-01-26
2021-04-14,The Disaster Artist,2017,https://boxd.it/1N9FLz,4,,,2021-01-28
2021-04-14,Becoming Bond,2017,https://boxd.it/1N9GlH,4,,,2021-01-28
2021-04-14,On Her Majesty's Secret Service,1969,https://boxd.it/1N9GoL,3.5,Yes,,2021-01-30
2021-04-14,The Host,2006,https://boxd.it/1N9G63,3.5,,,2021-01-31
2021-04-14,Malcolm & Marie,2021,https://boxd.it/1N9EW7,4,,,2021-02-05
2021-04-14,Tomorrow Never Dies,1997,https://boxd.it/1N9EQj,3,Yes,,2021-02-08
2021-04-14,Stagecoach,1939,https://boxd.it/1N9FFr,4,,,2021-02-08
2021-04-14,Dr. No,1962,https://boxd.it/1N9Ghb,3.5,,,2021-02-09
2021-04-14,Before Sunrise,1995,https://boxd.it/1N9EHh,4.5,,,2021-02-15
2021-04-14,Before Midnight,2013,https://boxd.it/1N9Fo1,4.5,,,2021-02-15
2021-04-14,Before Sunset,2004,https://boxd.it/1N9FSF,4.5,,,2021-02-15
2021-04-14,Boyhood,2014,https://boxd.it/1N9EBt,3.5,Yes,,2021-02-17
2021-04-14,School of Rock,2003,https://boxd.it/1N9FHx,3.5,,,2021-02-21
2021-04-14,Sinister,2012,https://boxd.it/1N9FgB,3.5,,,2021-02-22
2021-04-14,Spy Hard,1996,https://boxd.it/1N9EN5,2.5,,,2021-02-25
2021-04-14,Departures,2008,https://boxd.it/1N9EBX,3.5,,,2021-02-27
2021-04-14,Memories of Murder,2003,https://boxd.it/1N9FLJ,4,,,2021-02-27
2021-04-14,Raging Bull,1980,https://boxd.it/1N9GH9,4,,,2021-02-28
2021-04-14,The Irishman,2019,https://boxd.it/1N9EXT,4,,,2021-03-06
2021-04-14,Once Upon a Time... in Hollywood,2019,https://boxd.it/1N9Gvx,4,,,2021-03-06
2021-04-14,Da 5 Bloods,2020,https://boxd.it/1N9GVb,4,,,2021-03-06
2021-04-14,The Dictator,2012,https://boxd.it/1N9F9v,3.5,,,2021-03-07
2021-04-14,Inherent Vice,2014,https://boxd.it/1N9FdR,4,,,2021-03-07
2021-04-14,Ali G Indahouse,2002,https://boxd.it/1N9Fzj,2.5,,,2021-03-07
2021-04-14,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/1N9G13,3,,,2021-03-07
2021-04-14,Solaris,1972,https://boxd.it/1N9Gu5,4.5,,,2021-03-12
2021-04-14,Zack Snyder's Justice League,2021,https://boxd.it/1N9EUF,4,,,2021-03-18
2021-04-14,They Call Me Trinity,1970,https://boxd.it/1N9Gr1,4,,,2021-03-21
2021-04-14,Solo: A Star Wars Story,2018,https://boxd.it/1N9FS1,3.5,,,2021-03-23
2021-04-14,"Watch Out, We're Mad",1974,https://boxd.it/1N9Gup,3.5,Yes,,2021-03-24
2021-04-14,The Trial of the Chicago 7,2020,https://boxd.it/1N9ECr,4,,,2021-03-27
2021-04-14,Sound of Metal,2019,https://boxd.it/1N9GfJ,3.5,,,2021-03-28
2021-04-14,Mank,2020,https://boxd.it/1N9EAZ,3.5,,,2021-03-29
2021-04-14,Judas and the Black Messiah,2021,https://boxd.it/1N9GVl,4,,,2021-03-29
2021-04-14,Godzilla vs. Kong,2021,https://boxd.it/1N9Gd9,3,,,2021-04-03
2021-04-14,Greenland,2020,https://boxd.it/1N9GCD,3.5,,,2021-04-04
2021-04-14,Onward,2020,https://boxd.it/1N9Gw1,4,,,2021-04-06
2021-04-14,Bohemian Rhapsody,2018,https://boxd.it/1N9Fdn,3,,,2021-04-07
2021-04-14,Seven Psychopaths,2012,https://boxd.it/1N9FgL,3.5,,,2021-04-07
2021-04-14,Darkest Hour,2017,https://boxd.it/1N9G39,3.5,,,2021-04-07
2021-04-14,In Bruges,2008,https://boxd.it/1N9GDB,4,,,2021-04-07
2021-04-14,Promising Young Woman,2020,https://boxd.it/1N9GU3,3.5,,,2021-04-07
2021-04-14,Three Identical Strangers,2018,https://boxd.it/1N9GBl,3,,,2021-04-11
2021-04-14,The Father,2020,https://boxd.it/1N9EwN,4,,,2021-04-12
2021-04-14,The Wave,2008,https://boxd.it/1N9EBj,4,,,2021-04-12
2021-04-14,"Good Bye, Lenin!",2003,https://boxd.it/1N9FC3,3.5,,,2021-04-12
2021-04-14,Another Round,2020,https://boxd.it/1Ncepd,4,,,2021-04-13
2021-04-14,Assassin's Creed,2016,https://boxd.it/1Ngbep,2.5,,,2021-04-14
2021-10-22,Bram Stoker's Dracula,1992,https://boxd.it/2dWL8F,3.5,,,2021-04-15
2021-10-22,Dracula Untold,2014,https://boxd.it/2dWLu7,2.5,,,2021-04-15
2021-10-22,Happy Death Day 2U,2019,https://boxd.it/2dWLtX,2.5,,,2021-04-18
2021-10-22,Nomadland,2020,https://boxd.it/2dWLy9,4,,,2021-04-18
2021-10-22,Minari,2020,https://boxd.it/2dWL9t,4,,,2021-04-23
2021-10-22,A Walk to Remember,2002,https://boxd.it/2dWLil,2.5,,,2021-04-28
2021-10-22,Fast & Furious Presents: Hobbs & Shaw,2019,https://boxd.it/2dWLrH,3,,,2021-04-29
2021-10-22,They Live,1988,https://boxd.it/2dWLwR,3.5,,,2021-04-30
2021-10-22,Tom Clancy's Without Remorse,2021,https://boxd.it/2dWLo9,3,,,2021-05-03
2021-10-22,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2dWLvz,3.5,Yes,,2021-05-08
2021-10-22,Tomb Raider,2018,https://boxd.it/2dWLdv,2.5,,,2021-05-10
2021-10-22,Twilight,1998,https://boxd.it/2dWLb5,2.5,,,2021-05-14
2021-10-22,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/2dWLkL,3,Yes,,2021-05-15
2021-10-22,Indiana Jones and the Last Crusade,1989,https://boxd.it/2dWLxl,4,Yes,,2021-05-15
2021-11-15,Indiana Jones and the Last Crusade,1989,https://boxd.it/2hRCRR,4,Yes,,2021-05-15
2021-10-22,Mr. Magorium's Wonder Emporium,2007,https://boxd.it/2dWLn1,3,,,2021-05-21
2021-10-22,The Woman in the Window,2021,https://boxd.it/2dWLpL,3,,,2021-05-23
2021-10-22,Jigsaw,2017,https://boxd.it/2dWLjX,2.5,,,2021-05-24
2021-10-22,The Haunting,1999,https://boxd.it/2dWLfh,2.5,,,2021-05-26
2021-10-22,Planet of the Apes,1968,https://boxd.it/2dWLqp,4,,,2021-05-26
2021-10-22,Army of the Dead,2021,https://boxd.it/2dWLyt,2.5,,,2021-05-27
2021-10-22,Martyrs,2008,https://boxd.it/2dWL8b,4,,,2021-05-28
2021-10-22,The Green Inferno,2013,https://boxd.it/2dWLhn,2.5,,,2021-05-28
2021-10-22,Hostel,2005,https://boxd.it/2dWLmd,2.5,,,2021-05-28
2021-10-22,Baggio: The Divine Ponytail,2021,https://boxd.it/2dWLe9,3,,,2021-05-30
2021-10-22,Sleep Tight,2011,https://boxd.it/2dWLej,3,,,2021-05-31
2021-10-22,The Raid,2011,https://boxd.it/2dWLgz,3,,,2021-05-31
2021-06-04,Chappie,2015,https://boxd.it/1UacSh,3.5,,,2021-06-03
2021-10-22,Shame,2011,https://boxd.it/2dWLfr,4,,,2021-06-05
2021-10-22,The Conjuring: The Devil Made Me Do It,2021,https://boxd.it/2dWLs1,3.5,,,2021-06-08
2021-10-22,Security,2021,https://boxd.it/2dWLaB,3,,,2021-06-09
2021-10-22,Luca,2021,https://boxd.it/2dWLcR,3.5,,,2021-06-21
2021-10-22,A Quiet Place Part II,2020,https://boxd.it/2dWLuL,3.5,,,2021-06-24
2021-10-22,Fascists on Mars,2006,https://boxd.it/2dWLvJ,3,,,2021-06-28
2021-10-22,Spiral: From the Book of Saw,2021,https://boxd.it/2dWL8l,2.5,,,2021-07-02
2021-10-22,Black Widow,2021,https://boxd.it/2dWLk7,3,,,2021-07-07
2021-10-22,"Salò, or the 120 Days of Sodom",1975,https://boxd.it/2dWLtj,4,,,2021-07-12
2021-10-22,Fear Street: 1994,2021,https://boxd.it/2dWLqT,3,,,2021-07-16
2021-10-22,A Classic Horror Story,2021,https://boxd.it/2dWLdb,3.5,,,2021-07-21
2021-10-22,Fear Street: 1978,2021,https://boxd.it/2dWLx1,3,,,2021-07-27
2021-10-22,Super Size Me,2004,https://boxd.it/2dWLl5,4,,,2021-07-28
2021-10-22,Super Size Me 2: Holy Chicken!,2017,https://boxd.it/2dWLsP,3.5,,,2021-08-02
2021-10-22,Resident Evil,2002,https://boxd.it/2dWLbp,3,,,2021-08-06
2021-10-22,Resident Evil: Apocalypse,2004,https://boxd.it/2dWLjt,2.5,,,2021-08-08
2021-10-22,The Green Knight,2021,https://boxd.it/2dWLw3,4.5,,,2021-08-20
2021-11-03,Jodorowsky's Dune,2013,https://boxd.it/2fULqj,4,,,2021-08-23
2021-10-31,Bo Burnham: Inside,2021,https://boxd.it/2fvqnj,4.5,,,2021-08-27
2021-10-22,The Suicide Squad,2021,https://boxd.it/2dWLqf,4,,,2021-08-29
2021-10-22,I Hate Summer,2020,https://boxd.it/2dWL99,3,,,2021-08-30
2021-10-22,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/2dWLwH,3.5,Yes,,2021-09-01
2021-10-24,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/2ed7kl,3,,,2021-09-01
2021-09-02,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/26Rceb,3.5,,,2021-09-02
2021-10-22,Dune,1984,https://boxd.it/2dWLvp,3,,,2021-09-05
2021-10-22,Aladdin,1992,https://boxd.it/2dWL8v,4.5,,,2021-09-07
2021-10-22,Beauty and the Beast,2017,https://boxd.it/2dWLib,3,,,2021-09-07
2021-10-22,Aladdin,2019,https://boxd.it/2dWLpV,3,,,2021-09-07
2021-10-22,Halloween Kills,2021,https://boxd.it/2dWL9D,3.5,,,2021-09-08
2021-10-22,Freaks Out,2021,https://boxd.it/2dWLsZ,3.5,,,2021-09-08
2021-10-22,Fear Street: 1666,2021,https://boxd.it/2dWLxb,3,,,2021-09-08
2021-10-22,Candyman,1992,https://boxd.it/2dWL8Z,3.5,,,2021-09-12
2021-10-22,Dune,2021,https://boxd.it/2dWLar,4.5,,,2021-09-18
2021-10-22,Goldfinger,1964,https://boxd.it/2dWLph,4,,,2021-09-28
2021-10-22,Thunderball,1965,https://boxd.it/2dWLpr,3.5,,,2021-09-28
2021-10-22,You Only Live Twice,1967,https://boxd.it/2dWLq5,4,,,2021-09-28
2021-10-22,Diamonds Are Forever,1971,https://boxd.it/2dWLr3,3,,,2021-09-28
